"GeneID" "MGI" "HumanEntrez" "MouseEntrez" "RatEntrez" "HumanName" "MouseName" "RatName" "Localisation" "Npmid"
"2727" 2727 "MGI:1924809" 178 77559 362029 "AGL" "Agl" "Agl" "Postsynaptic" 2
"2728" 2728 "MGI:1914702" 50640 67452 314075 "PNPLA8" "Pnpla8" "Pnpla8" "Postsynaptic" 2
"2729" 2729 "MGI:2151156" 57620 116873 117087 "STIM2" "Stim2" "Stim2" "Postsynaptic" 2
"2730" 2730 "MGI:3588215" 79861 238463 291287 "TUBAL3" "Tubal3" "Tubal3" "Postsynaptic" 3
"2731" 2731 "MGI:1929760" 23580 56699 303653 "CDC42EP4" "Cdc42ep4" "Cdc42ep4" "Postsynaptic" 2
"2732" 2732 "MGI:2385695" 9610 225870 207119 "RIN1" "Rin1" "Rin1" "Postsynaptic" 3
"2733" 2733 "MGI:88268" 759 12346 310218 "CA1" "Car1" "Car1" "Postsynaptic" 2
"2734" 2734 "MGI:2444848" 51651 217057 287593 "PTRH2" "Ptrh2" "Ptrh2" "Postsynaptic" 3
"2735" 2735 "MGI:1333879" 8546 11774 309969 "AP3B1" "Ap3b1" "Ap3b1" "Postsynaptic" 2
"2736" 2736 "MGI:1933427" 1109 83702 307092 "AKR1C4" "Akr1c6" "Akr1c1" "Postsynaptic" 2
"2737" 2737 "MGI:104888" 2224 110196 83791 "FDPS" "Fdps" "Fdps" "Postsynaptic" 3
"2738" 2738 "MGI:87860" 27 11352 304883 "ABL2" "Abl2" "Abl2" "Postsynaptic" 2
"2739" 2739 "MGI:1915434" 8562 68184 687565 "DENR" "Denr" "Denr" "Postsynaptic" 2
"2740" 2740 "MGI:1349478" 9183 26951 363059 "ZW10" "Zw10" "Zw10" "Postsynaptic" 2
"2741" 2741 "MGI:1932407" 56853 108013 307540 "CELF4" "Celf4" "Celf4" "Postsynaptic" 2
"2742" 2742 "MGI:1929705" 23039 65246 361070 "XPO7" "Xpo7" "Xpo7" "Postsynaptic" 3
"2743" 2743 "MGI:95476" 2170 14077 79131 "FABP3" "Fabp3" "Fabp3" "Postsynaptic" 3
"2744" 2744 "MGI:1342273" 9446 14873 114846 "GSTO1" "Gsto1" "Gsto1" "Postsynaptic" 2
"2745" 2745 "MGI:1914314" 57132 67064 689364 "CHMP1B" "Chmp1b" "Chmp1b" "Postsynaptic" 2
"2746" 2746 "MGI:109581" 6284 20196 295213 "S100A13" "S100a13" "S100a13" "Postsynaptic" 2
"2747" 2747 "MGI:1920228" 149111 72978 690252 "CNIH3" "Cnih3" "Cnih3" "Postsynaptic" 2
"2748" 2748 "MGI:105051" 8844 16706 360573 "KSR1" "Ksr1" "Ksr1" "Postsynaptic" 2
"2749" 2749 "MGI:1916876" 56948 654795 361044 "SDR39U1" "Sdr39u1" "Sdr39u1" "Postsynaptic" 2
"2750" 2750 "MGI:1860489" 58155 56195 310820 "PTBP2" "Ptbp2" "Ptbp2" "Postsynaptic" 3
"2751" 2751 "MGI:1919244" 1266 71994 54321 "CNN3" "Cnn3" "Cnn3" "Postsynaptic" 2
"2752" 2752 "MGI:96790" 3991 16890 25330 "LIPE" "Lipe" "Lipe" "Postsynaptic" 2
"2753" 2753 "MGI:1891654" 55860 56444 299121 "ACTR10" "Actr10" "Actr10" "Postsynaptic" 3
"2754" 2754 "MGI:1346881" 7786 26404 25579 "MAP3K12" "Map3k12" "Map3k12" "Postsynaptic" 2
"2755" 2755 "MGI:2684416" 116984 212285 305367 "ARAP2" "Arap2" "Arap2" "Postsynaptic" 2
"2756" 2756 "MGI:1916075" 64419 97287 312634 "MTMR14" "Mtmr14" "Mtmr14" "Postsynaptic" 2
"2757" 2757 "MGI:1350930" 6726 27058 690345 "SRP9" "Srp9" "Srp9" "Postsynaptic" 2
"2758" 2758 "MGI:1858303" 10250 51796 313620 "SRRM1" "Srrm1" "Srrm1" "Postsynaptic" 2
"2759" 2759 "MGI:1099835" 6499 108077 294260 "SKIV2L" "Skiv2l" "Skiv2l" "Postsynaptic" 2
"2760" 2760 "MGI:2685483" 146395 269994 499263 "GSG1L" "Gsg1l" "Gsg1l" "Postsynaptic" 2
"2761" 2761 "MGI:1341819" 4291 17349 310483 "MLF1" "Mlf1" "Mlf1" "Postsynaptic" 2
"2762" 2762 "MGI:2448536" 11333 231887 64527 "PDAP1" "Pdap1" "Pdap1" "Postsynaptic" 3
"2763" 2763 "MGI:97568" 5243 18669 24646 "ABCB1" "Abcb1b" "Abcb1b" "Postsynaptic" 2
"2764" 2764 "MGI:2135752" 196403 80904 500847 "DTX3" "Dtx3" "Dtx3" "Postsynaptic" 2
"2765" 2765 "MGI:1923675" 54994 76425 296466 "GID8" "Gid8" "Gid8" "Postsynaptic" 3
"2766" 2766 "MGI:107357" 3635 16331 54259 "INPP5D" "Inpp5d" "Inpp5d" "Postsynaptic" 2
"2767" 2767 "MGI:2388651" 27349 223722 315173 "MCAT" "Mcat" "Mcat" "Postsynaptic" 3
"2768" 2768 "MGI:104631" 7402 22288 25600 "UTRN" "Utrn" "Utrn" "Postsynaptic" 2
"2769" 2769 "MGI:1920159" 5119 234852 365024 "CHMP1A" "Chmp1a" "Chmp1a" "Postsynaptic" 2
"2770" 2770 "MGI:1925559" 23113 78309 316228 "CUL9" "Cul9" "Cul9" "Postsynaptic" 2
"2771" 2771 "MGI:2137202" 65008 94061 289491 "MRPL1" "Mrpl1" "Mrpl1" "Postsynaptic" 2
"2772" 2772 "MGI:2443052" 151835 211232 297516 "CPNE9" "Cpne9" "Cpne9" "Postsynaptic" 3
"2773" 2773 "MGI:1926269" 64978 60441 303685 "MRPL38" "Mrpl38" "Mrpl38" "Postsynaptic" 2
"2774" 2774 "MGI:106920" 7112 21917 25359 "TMPO" "Tmpo" "Tmpo" "Postsynaptic" 3
"2775" 2775 "MGI:104297" 4857 664883 298992 "NOVA1" "Nova1" "Nova1" "Postsynaptic" 3
"2776" 2776 "MGI:1919977" 26229 72727 293722 "B3GAT3" "B3gat3" "B3gat3" "Postsynaptic" 2
"2777" 2777 "MGI:1927232" 5872 68328 81756 "RAB13" "Rab13" "Rab13" "Postsynaptic" 2
"2778" 2778 "MGI:95514" 2242 14159 361597 "FES" "Fes" "Fes" "Postsynaptic" 2
"2779" 2779 "MGI:88281" 869 12404 498922 "CBLN1" "Cbln1" "Cbln1" "Postsynaptic" 3
"2780" 2780 "MGI:2444263" 55346 320554 499846 "TCP11L1" "Tcp11l1" "Tcp11l1" "Postsynaptic" 3
"2781" 2781 "MGI:97807" 84867 19259 29644 "PTPN5" "Ptpn5" "Ptpn5" "Postsynaptic" 3
"2782" 2782 "MGI:1923573" 25921 228136 362156 "ZDHHC5" "Zdhhc5" "Zdhhc5" "Postsynaptic" 2
"2783" 2783 "MGI:2384795" 5831 209027 287877 "PYCR1" "Pycr1" "Pycr1" "Postsynaptic" 2
"2784" 2784 "MGI:2147036" 84630 106763 316229 "TTBK1" "Ttbk1" "Ttbk1" "Postsynaptic" 2
"2785" 2785 "MGI:1100883" 9620 12614 300128 "CELSR1" "Celsr1" "Celsr1" "Postsynaptic" 2
"2786" 2786 "MGI:1914124" 55421 66874 360563 "NCBP3" "Ncbp3" "Ncbp3" "Postsynaptic" 2
"2787" 2787 "MGI:1915110" 140576 67860 361991 "S100A16" "S100a16" "S100a16" "Postsynaptic" 2
"2788" 2788 "MGI:1916933" 284361 69683 292878 "EMC10" "Emc10" "Emc10" "Postsynaptic" 2
"2789" 2789 "MGI:101916" 2173 12140 80841 "FABP7" "Fabp7" "Fabp7" "Postsynaptic" 2
"2790" 2790 "MGI:1926119" 5163 228026 116551 "PDK1" "Pdk1" "Pdk1" "Postsynaptic" 2
"2791" 2791 "MGI:2148896" 54873 114301 310811 "PALMD" "Palmd" "Palmd" "Postsynaptic" 2
"2792" 2792 "MGI:2384159" 23163 260302 360658 "GGA3" "Gga3" "Gga3" "Postsynaptic" 2
"2793" 2793 "MGI:1197518" 9625 11302 690853 "AATK" "Aatk" "Aatk" "Postsynaptic" 2
"2794" 2794 "MGI:95403" 2040 13830 296655 "STOM" "Stom" "Stom" "Postsynaptic" 2
"2795" 2795 "MGI:1917023" 90580 69773 315463 "TIMM29" "Timm29" "Timm29" "Postsynaptic" 2
"2796" 2796 "MGI:1921831" 81846 319934 691042 "SBF2" "Sbf2" "Sbf2" "Postsynaptic" 2
"2797" 2797 "MGI:88047" 334 11804 64312 "APLP2" "Aplp2" "Aplp2" "Postsynaptic" 2
"2798" 2798 "MGI:1923472" 64110 76222 NA "MAGEF1" "Magef1" NA "Postsynaptic" 2
"2799" 2799 "MGI:98354" 6654 20662 313845 "SOS1" "Sos1" "Sos1" "Postsynaptic" 2
"2800" 2800 "MGI:1861380" 56848 56632 308589 "SPHK2" "Sphk2" "Sphk2" "Postsynaptic" 2
"2801" 2801 "MGI:1913719" 127281 66469 362676 "FAM213B" "Fam213b" "Prxl2b" "Postsynaptic" 3
"2802" 2802 "MGI:99928" 3718 16453 25326 "JAK3" "Jak3" "Jak3" "Postsynaptic" 2
"2803" 2803 "MGI:1922989" 143098 75739 307035 "MPP7" "Mpp7" "Mpp7" "Postsynaptic" 2
"2804" 2804 "MGI:2652845" 55561 240505 293693 "CDC42BPG" "Cdc42bpg" "Cdc42bpg" "Postsynaptic" 2
"2805" 2805 "MGI:1859167" 27092 54377 140725 "CACNG4" "Cacng4" "Cacng4" "Postsynaptic" 2
"2806" 2806 "MGI:1917144" 219738 69894 294499 "FAM24B" "Fam24b" "Fam241b" "Postsynaptic" 2
"2807" 2807 "MGI:1353499" 9031 22385 368002 "BAZ1B" "Baz1b" "Baz1b" "Postsynaptic" 2
"2808" 2808 "MGI:2442510" 55157 226539 304919 "DARS2" "Dars2" "Dars2" "Postsynaptic" 2
"2809" 2809 "MGI:1920591" 9459 73341 363509 "ARHGEF6" "Arhgef6" "Arhgef6" "Postsynaptic" 2
"2810" 2810 "MGI:109622" 9049 11632 282827 "AIP" "Aip" "Aip" "Postsynaptic" 3
"2811" 2811 "MGI:1915446" 3281 68196 286899 "HSBP1" "Hsbp1" "Hsbp1" "Postsynaptic" 3
"2812" 2812 "MGI:1913687" 51024 66437 288584 "FIS1" "Fis1" "Fis1" "Postsynaptic" 3
"2813" 2813 "MGI:1353449" 5610 19106 54287 "EIF2AK2" "Eif2ak2" "Eif2ak2" "Postsynaptic" 2
"2814" 2814 "MGI:1922406" 151056 665270 192259 "PLB1" "Plb1" "Plb1" "Postsynaptic" 2
"2815" 2815 "MGI:1338881" 6768 19143 114093 "ST14" "St14" "St14" "Postsynaptic" 2
"2816" 2816 "MGI:97629" 5367 110312 24659 "PMCH" "Pmch" "Pmch" "Postsynaptic" 3
"2817" 2817 "MGI:2442485" 55930 208943 315820 "MYO5C" "Myo5c" "Myo5c" "Postsynaptic" 2
"2818" 2818 "MGI:2138915" 10398 98932 296313 "MYL9" "Myl9" "Myl9" "Postsynaptic" 2
"2819" 2819 "MGI:1915126" 80219 67876 301416 "COQ10B" "Coq10b" "Coq10b" "Postsynaptic" 2
"2820" 2820 "MGI:1277124" 427 11886 84431 "ASAH1" "Asah1" "Asah1" "Postsynaptic" 3
"2821" 2821 "MGI:95779" 2780 14686 365901 "GNAT2" "Gnat2" "Gnat2" "Postsynaptic" 3
"2822" 2822 "MGI:1914451" 51031 67201 363644 "GLOD4" "Glod4" "Glod4" "Postsynaptic" 3
"2823" 2823 "MGI:1915743" 29078 68493 362495 "NDUFAF4" "Ndufaf4" "Ndufaf4" "Postsynaptic" 2
"2824" 2824 "MGI:1931295" 5874 80718 84590 "RAB27B" "Rab27b" "Rab27b" "Postsynaptic" 3
"2825" 2825 "MGI:1343087" 5164 18604 81530 "PDK2" "Pdk2" "Pdk2" "Postsynaptic" 3
"2826" 2826 "MGI:1913948" 11052 432508 299811 "CPSF6" "Cpsf6" "Cpsf6" "Postsynaptic" 2
"2827" 2827 "MGI:1343297" 4733 13494 305470 "DRG1" "Drg1" "Drg1" "Postsynaptic" 2
"2828" 2828 "MGI:1913443" 57095 66193 298557 "PITHD1" "Pithd1" "Pithd1" "Postsynaptic" 2
"2829" 2829 "MGI:1914582" 6634 67332 687711 "SNRPD3" "Snrpd3" "Snrpd3" "Postsynaptic" 3
"2830" 2830 "MGI:2159437" 23287 67269 290986 "AGTPBP1" "Agtpbp1" "Agtpbp1" "Postsynaptic" 2
"2831" 2831 "MGI:2137383" 64478 94109 364634 "CSMD1" "Csmd1" "Csmd1" "Postsynaptic" 2
"2832" 2832 "MGI:96902" 4069 17110 25211 "LYZ" "Lyz1" "Lyz2" "Postsynaptic" 2
"2833" 2833 "MGI:87948" 159 11566 289276 "ADSS" "Adss" "Adss" "Postsynaptic" 3
"2834" 2834 "MGI:2154274" 30846 259300 361512 "EHD2" "Ehd2" "Ehd2" "Postsynaptic" 2
"2835" 2835 "MGI:88090" 445 11898 25698 "ASS1" "Ass1" "Ass1" "Postsynaptic" 3
"2836" 2836 "MGI:95812" 2894 14803 79219 "GRID1" "Grid1" "Grid1" "Postsynaptic" 2
"2837" 2837 "MGI:1916602" 64168 69352 64169 "NECAB1" "Necab1" "Necab1" "Postsynaptic" 3
"2838" 2838 "MGI:1889272" 23705 54725 363058 "CADM1" "Cadm1" "Cadm1" "Postsynaptic" 3
"2839" 2839 "MGI:1346862" 5601 26420 50658 "MAPK9" "Mapk9" "Mapk9" "Postsynaptic" 2
"2840" 2840 "MGI:102724" 7174 22019 81815 "TPP2" "Tpp2" "Tpp2" "Postsynaptic" 3
"2841" 2841 "MGI:2135960" 9990 107723 691209 "SLC12A6" "Slc12a6" "Slc12a6" "Postsynaptic" 3
"2842" 2842 "MGI:1858230" 9733 53890 304582 "SART3" "Sart3" "Sart3" "Postsynaptic" 2
"2843" 2843 "MGI:1929242" 3712 56357 24513 "IVD" "Ivd" "Ivd" "Postsynaptic" 3
"2844" 2844 "MGI:97602" 5590 18762 25522 "PRKCZ" "Prkcz" "Prkcz" "Postsynaptic" 3
"2845" 2845 "MGI:88476" 1356 12870 24268 "CP" "Cp" "Cp" "Postsynaptic" 2
"2846" 2846 "MGI:1347070" 5688 26444 29674 "PSMA7" "Psma7" "Psma7" "Postsynaptic" 3
"2847" 2847 "MGI:1098257" 5692 19172 58854 "PSMB4" "Psmb4" "Psmb4" "Postsynaptic" 3
"2848" 2848 "MGI:2385295" 26470 233878 308988 "SEZ6L2" "Sez6l2" "Sez6l2" "Postsynaptic" 2
"2849" 2849 "MGI:2443078" 9651 269615 313756 "PLCH2" "Plch2" "Plch2" "Postsynaptic" 2
"2850" 2850 "MGI:1915921" 5833 68671 89841 "PCYT2" "Pcyt2" "Pcyt2" "Postsynaptic" 2
"2851" 2851 "MGI:98780" 7125 21925 296369 "TNNC2" "Tnnc2" "Tnnc2" "Postsynaptic" 2
"2852" 2852 "MGI:104615" 1268 12801 25248 "CNR1" "Cnr1" "Cnr1" "Postsynaptic" 2
"2853" 2853 "MGI:1916679" 10873 109264 361602 "ME3" "Me3" "Me3" "Postsynaptic" 3
"2854" 2854 "MGI:106013" 6566 20501 25027 "SLC16A1" "Slc16a1" "Slc16a1" "Postsynaptic" 2
"2855" 2855 "MGI:104589" 72 11468 25365 "ACTG2" "Actg2" "Actg2" "Postsynaptic" 2
"2856" 2856 "MGI:2443926" 1657 240283 307429 "DMXL1" "Dmxl1" "Dmxl1" "Postsynaptic" 2
"2857" 2857 "MGI:1917655" 810 70405 307100 "CALML3" "Calml3" "Calml3" "Postsynaptic" 2
"2858" 2858 "MGI:1203728" 1838 13528 362715 "DTNB" "Dtnb" "Dtnb" "Postsynaptic" 2
"2859" 2859 "MGI:105069" 5867 19341 25532 "RAB4A" "Rab4a" "Rab4a" "Postsynaptic" 2
"2860" 2860 "MGI:2449119" 2 232345 24153 "A2M" "A2m" "A2m" "Postsynaptic" 2
"2861" 2861 "MGI:98865" 7276 22139 24856 "TTR" "Ttr" "Ttr" "Postsynaptic" 3
"2862" 2862 "MGI:1338917" 6271 20193 295214 "S100A1" "S100a1" "S100a1" "Postsynaptic" 3
"2863" 2863 "MGI:1918992" 25989 71742 691171 "ULK3" "Ulk3" "Ulk3" "Postsynaptic" 2
"2864" 2864 "MGI:2443990" 9917 215015 304885 "FAM20B" "Fam20b" "Fam20b" "Postsynaptic" 2
"2865" 2865 "MGI:1344338" 26230 24001 100362710 "TIAM2" "Tiam2" "Tiam2" "Postsynaptic" 2
"2866" 2866 "MGI:104968" 5498 19044 289219 "PPOX" "Ppox" "Ppox" "Postsynaptic" 2
"2867" 2867 "MGI:1914186" 444 65973 312981 "ASPH" "Asph" "Asph" "Postsynaptic" 2
"2868" 2868 "MGI:1333787" 3636 16332 65038 "INPPL1" "Inppl1" "Inppl1" "Postsynaptic" 2
"2869" 2869 "MGI:3026685" 53349 217695 299188 "ZFYVE1" "Zfyve1" "Zfyve1" "Postsynaptic" 2
"2870" 2870 "MGI:96413" 3417 15926 24479 "IDH1" "Idh1" "Idh1" "Postsynaptic" 3
"2871" 2871 "MGI:104771" 2066 13869 59323 "ERBB4" "Erbb4" "Erbb4" "Postsynaptic" 2
"2872" 2872 "MGI:1354949" 10395 50768 58834 "DLC1" "Dlc1" "Dlc1" "Postsynaptic" 2
"2873" 2873 "MGI:2442308" 54622 218639 689079 "ARL15" "Arl15" "Arl15" "Postsynaptic" 2
"2874" 2874 "MGI:2142292" 54893 233315 309255 "MTMR10" "Mtmr10" "Mtmr10" "Postsynaptic" 2
"2875" 2875 "MGI:98247" 6324 20266 29686 "SCN1B" "Scn1b" "Scn1b" "Postsynaptic" 2
"2876" 2876 "MGI:894318" 5218 18647 362316 "CDK14" "Cdk14" "Cdk14" "Postsynaptic" 2
"2877" 2877 "MGI:2144755" 57037 217473 314046 "ANKMY2" "Ankmy2" "Ankmy2" "Postsynaptic" 2
"2878" 2878 "MGI:1916413" 65080 69163 301552 "MRPL44" "Mrpl44" "Mrpl44" "Postsynaptic" 2
"2879" 2879 "MGI:96777" 3956 16852 56646 "LGALS1" "Lgals1" "Lgals1" "Postsynaptic" 2
"2880" 2880 "MGI:88266" 826 12336 29156 "CAPNS1" "Capns1" "Capns1" "Postsynaptic" 3
"2881" 2881 "MGI:2442660" 5522 269643 117256 "PPP2R2C" "Ppp2r2c" "Ppp2r2c" "Postsynaptic" 3
"2882" 2882 "MGI:1919131" 57136 71881 366227 "APMAP" "Apmap" "Apmap" "Postsynaptic" 2
"2883" 2883 "MGI:2444704" 254122 225861 361708 "SNX32" "Snx32" "Snx32" "Postsynaptic" 2
"2884" 2884 "MGI:2444835" 284273 225791 291403 "ZADH2" "Zadh2" "Zadh2" "Postsynaptic" 2
"2885" 2885 "MGI:1333804" 7411 22327 681825 "VBP1" "Vbp1" "Vbp1" "Postsynaptic" 3
"2886" 2886 "MGI:107438" 51719 12283 301574 "CAB39" "Cab39" "Cab39" "Postsynaptic" 3
"2887" 2887 "MGI:1330276" 9318 12848 261736 "COPS2" "Cops2" "Cops2" "Postsynaptic" 3
"2888" 2888 "MGI:1917410" 51028 70160 290851 "VPS36" "Vps36" "Vps36" "Postsynaptic" 2
"2889" 2889 "MGI:1919292" 23406 72042 361422 "COTL1" "Cotl1" "Cotl1" "Postsynaptic" 3
"2890" 2890 "MGI:95908" 10471 14976 309629 "PFDN6" "Pfdn6" "Pfdn6" "Postsynaptic" 3
"2891" 2891 "MGI:2442636" 57689 241568 311236 "LRRC4C" "Lrrc4c" "Lrrc4c" "Postsynaptic" 2
"2892" 2892 "MGI:1891704" 10767 56422 293408 "HBS1L" "Hbs1l" "Hbs1l" "Postsynaptic" 2
"2893" 2893 "MGI:104807" 5358 102866 81748 "PLS3" "Pls3" "Pls3" "Postsynaptic" 3
"2894" 2894 "MGI:1341264" 7162 21983 83684 "TPBG" "Tpbg" "Tpbg" "Postsynaptic" 2
"2895" 2895 "MGI:107877" 5589 19089 300445 "PRKCSH" "Prkcsh" "Prkcsh" "Postsynaptic" 2
"2896" 2896 "MGI:1925152" 58497 229589 310664 "PRUNE" "Prune" "Prune1" "Postsynaptic" 3
"2897" 2897 "MGI:1926135" 79585 78885 192276 "CORO7" "Coro7" "Coro7" "Postsynaptic" 3
"2898" 2898 "MGI:1261872" 80014 52357 498630 "WWC2" "Wwc2" "Wwc2" "Postsynaptic" 2
"2899" 2899 "MGI:2384801" 2873 209318 117039 "GPS1" "Gps1" "Gps1" "Postsynaptic" 3
"2900" 2900 "MGI:1914603" 11031 106572 246324 "RAB31" "Rab31" "Rab31" "Postsynaptic" 3
"2901" 2901 "MGI:97776" 5634 110639 24689 "PRPS2" "Prps2" "Prps2" "Postsynaptic" 2
"2902" 2902 "MGI:1306821" 8440 17974 316369 "NCK2" "Nck2" "Nck2" "Postsynaptic" 2
"2903" 2903 "MGI:1346500" 3476 18518 58845 "IGBP1" "Igbp1" "Igbp1" "Postsynaptic" 2
"2904" 2904 "MGI:1347000" 11313 26394 83510 "LYPLA2" "Lypla2" "Lypla2" "Postsynaptic" 2
"2905" 2905 "MGI:1921807" 55291 52036 309144 "PPP6R3" "Ppp6r3" "Ppp6r3" "Postsynaptic" 2
"2906" 2906 "MGI:1929865" 10135 59027 297508 "NAMPT" "Nampt" "Nampt" "Postsynaptic" 2
"2907" 2907 "MGI:96113" 3146 15289 25459 "HMGB1" "Hmgb1" "Hmgb1" "Postsynaptic" 3
"2908" 2908 "MGI:1298407" 7102 21912 363447 "TSPAN7" "Tspan7" "Tspan7" "Postsynaptic" 2
"2909" 2909 "MGI:2444450" 80028 231863 678726 "FBXL18" "Fbxl18" "Fbxl18" "Postsynaptic" 2
"2910" 2910 "MGI:2679447" 22865 386750 310519 "SLITRK3" "Slitrk3" "Slitrk3" "Postsynaptic" 2
"2911" 2911 "MGI:2443267" 3268 231801 304375 "AGFG2" "Agfg2" "Agfg2" "Postsynaptic" 3
"2912" 2912 "MGI:1920296" 51218 73046 362776 "GLRX5" "Glrx5" "Glrx5" "Postsynaptic" 3
"2913" 2913 "MGI:1927155" 1209 56457 292696 "CLPTM1" "Clptm1" "Clptm1" "Postsynaptic" 3
"2914" 2914 "MGI:99526" 55308 13680 292022 "DDX19A" "Ddx19a" "Ddx19a" "Postsynaptic" 3
"2915" 2915 "MGI:97043" 4199 17436 24552 "ME1" "Me1" "Me1" "Postsynaptic" 3
"2916" 2916 "MGI:107339" 85476 28030 114017 "GFM1" "Gfm1" "Gfm1" "Postsynaptic" 2
"2917" 2917 "MGI:1914247" 5718 66997 287772 "PSMD12" "Psmd12" "Psmd12" "Postsynaptic" 3
"2918" 2918 "MGI:99914" 3915 226519 117036 "LAMC1" "Lamc1" "Lamc1" "Postsynaptic" 2
"2919" 2919 "MGI:99257" 3646 16341 299872 "EIF3E" "Eif3e" "Eif3el1" "Postsynaptic" 3
"2920" 2920 "MGI:99436" 400 104303 64187 "ARL1" "Arl1" "Arl1" "Postsynaptic" 3
"2921" 2921 "MGI:1270863" 5550 19072 83471 "PREP" "Prep" "Prep" "Postsynaptic" 3
"2922" 2922 "MGI:1333754" 3267 15463 363266 "AGFG1" "Agfg1" "Agfg1" "Postsynaptic" 2
"2923" 2923 "MGI:1891748" 10296 59003 298982 "MAEA" "Maea" "Maea" "Postsynaptic" 2
"2924" 2924 "MGI:2443731" 4144 232087 171347 "MAT2A" "Mat2a" "Mat2a" "Postsynaptic" 3
"2925" 2925 "MGI:2135962" 26003 70231 113961 "GORASP2" "Gorasp2" "Gorasp2" "Postsynaptic" 2
"2926" 2926 "MGI:1341628" 8455 11990 83526 "ATRN" "Atrn" "Atrn" "Postsynaptic" 2
"2927" 2927 "MGI:1924182" 23647 76932 293344 "ARFIP2" "Arfip2" "Arfip2" "Postsynaptic" 3
"2928" 2928 "MGI:1914256" 493856 67006 295457 "CISD2" "Cisd2" "Cisd2" "Postsynaptic" 2
"2929" 2929 "MGI:95542" 2286 14227 293702 "FKBP2" "Fkbp2" "Fkbp2" "Postsynaptic" 3
"2930" 2930 "MGI:1914676" 56997 67426 360887 "COQ8A" "Coq8a" "Coq8a" "Postsynaptic" 2
"2931" 2931 "MGI:1915087" 261726 226591 360869 "TIPRL" "Tiprl" "Tiprl" "Postsynaptic" 3
"2932" 2932 "MGI:1298205" 8140 20539 50719 "SLC7A5" "Slc7a5" "Slc7a5" "Postsynaptic" 2
"2933" 2933 "MGI:106687" 5445 330260 296851 "PON2" "Pon2" "Pon2" "Postsynaptic" 2
"2934" 2934 "MGI:88470" 1312 12846 24267 "COMT" "Comt" "Comt" "Postsynaptic" 3
"2935" 2935 "MGI:1349396" 641371 26897 314304 "ACOT1" "Acot1" "Acot3" "Postsynaptic" 2
"2936" 2936 "MGI:96217" 3251 15452 24465 "HPRT1" "Hprt" "Hprt1" "Postsynaptic" 3
"2937" 2937 "MGI:1916523" 25840 70152 315306 "METTL7A" "Mettl7a1" "Mettl7a" "Postsynaptic" 2
"2938" 2938 "MGI:1915207" 54708 69104 294079 "MARCHF5" "Marchf5" "Marchf5" "Postsynaptic" 2
"2939" 2939 "MGI:1926952" 1528 109672 64001 "CYB5A" "Cyb5a" "Cyb5a" "Postsynaptic" 2
"2940" 2940 "MGI:2386621" 8904 266692 362249 "CPNE1" "Cpne1" "Cpne1" "Postsynaptic" 3
"2941" 2941 "MGI:1339711" 4619 17879 287408 "MYH1" "Myh1" "Myh1" "Postsynaptic" 2
"2942" 2942 "MGI:104558" 6195 20111 81771 "RPS6KA1" "Rps6ka1" "Rps6ka1" "Postsynaptic" 2
"2943" 2943 "MGI:1917682" 55680 70432 690777 "RUFY2" "Rufy2" "Rufy2" "Postsynaptic" 2
"2944" 2944 "MGI:3036236" 340543 331532 680282 "TCEAL5" "Tceal5" "Tceal5" "Postsynaptic" 3
"2945" 2945 "MGI:1855697" 514 67126 245958 "ATP5E" "Atp5e" "Atp5e" "Postsynaptic" 2
"2946" 2946 "MGI:3586824" 284656 230735 298528 "EPHA10" "Epha10" "Epha10" "Postsynaptic" 2
"2947" 2947 "MGI:3052463" 10517 213980 303215 "FBXW10" "Fbxw10" "Fbxw10" "Postsynaptic" 2
"2948" 2948 "MGI:101925" 3860 16663 287699 "KRT13" "Krt13" "Krt13" "Postsynaptic" 2
"2949" 2949 "MGI:99886" 3539 110787 NA "IGLC3" "Iglc3" NA "Postsynaptic" 2
"2950" 2950 "MGI:1913975" 120892 66725 300160 "LRRK2" "Lrrk2" "Lrrk2" "Postsynaptic" 2
"2951" 2951 "MGI:1098600" 57489 52184 685425 "ODF2L" "Odf2l" "Odf2l" "Postsynaptic" 2
"2952" 2952 "MGI:1918089" 64805 70839 64803 "P2RY12" "P2ry12" "P2ry12" "Postsynaptic" 2
"2953" 2953 "MGI:97603" 5310 18763 24650 "PKD1" "Pkd1" "Pkd1" "Postsynaptic" 2
"2954" 2954 "MGI:105072" 57403 19334 366265 "RAB22A" "Rab22a" "Rab22a" "Postsynaptic" 2
"2955" 2955 "MGI:1923017" 80223 75767 498650 "RAB11FIP1" "Rab11fip1" "Rab11fip1" "Postsynaptic" 2
"2956" 2956 "MGI:1351608" 63875 27397 171061 "MRPL17" "Mrpl17" "Mrpl17" "Postsynaptic" 2
"2957" 2957 "MGI:2144805" 63894 104799 681989 "VIPAS39" "Vipas39" "Vipas39" "Postsynaptic" 2
"2958" 2958 "MGI:1924767" 23503 211978 314265 "ZFYVE26" "Zfyve26" "Zfyve26" "Postsynaptic" 2
"2959" 2959 "MGI:96495" 3514 16071 500183 "IGKC" "Igkc" "Igkc" "Postsynaptic" 3
"2960" 2960 "MGI:96446 " 3500 16017 299354 "IGHG1" "Ighg1" "Ighg1" "Postsynaptic" 3
"2961" 2961 "MGI:88244 " 6279 20201 116547 "S100A8" "S100a8" "S100a8" "Postsynaptic" 2
